,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude
9269,AA0002109228,교육/보건,교육시설,초등교육기관,공립초등학교,,서울문래초등학교,190565.785673,446531.07650200004,37.518214732141516,126.89328291558101
9270,AA0003897511,산업,서비스산업,종합상품판매업,시장,전통시장,둔촌시장,211936.785006,447541.021349,37.52728536722144,127.13504177048925
9271,AA0003721172,산업,서비스산업,종합상품판매업,할인매장,GS슈퍼마켓,GS수퍼마켓,201610.384451,455494.2662729999,37.599019618690924,127.01823588463142
9272,AA0003154585,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,KCDF갤러리,198596.99063800002,452716.147932,37.57398931030526,126.98411773586449
9273,AA0000162877,교육/보건,보건시설,한의원,,,보은한의원,204182.298978,449872.736345,37.548361847342335,127.04732800024725
9274,AA0006596403,교육/보건,보건시설,기타보건시설,약국,미분류,대원약국,205413.272923,456735.99865699996,37.610192988486794,127.06130870316312
9275,AA0000042325,교육/보건,교육시설,유아교육기관,어린이집,,EQ어린이집,206035.07503900002,449488.4338020001,37.544889022704126,127.06829133329782
9276,AA0005533316,산업,서비스산업,금융/보험업,생명보험,알리안츠생명,알리안츠생명,204909.96055299998,445285.79101899994,37.50702981514013,127.05553176215706
9277,AA0006564563,교육/보건,보건시설,한의원,,,용한의원,196984.418221,441602.27108100004,37.47384915617321,126.96590878586225
9278,AA0000047692,교육/보건,교육시설,유아교육기관,어린이집,,풍성어린이집,210642.510794,448435.50325699995,37.53536047789656,127.12041253340146
9279,AA0000042706,교육/보건,교육시설,유아교육기관,어린이집,,샛별어린이집,205035.038134,454873.248029,37.59341193733746,127.05701215059594
9280,AA0000552648,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,190043.190247,439636.68573,37.45609034471811,126.88746469875638
9281,AA0002123492,교육/보건,교육시설,유아교육기관,사립유치원,,하랑유치원,198143.337988,443209.04533999995,37.4883293898062,126.97900634667734
9282,AA0006607374,교육/보건,보건시설,기타보건시설,약국,미분류,평화약국,192527.783889,453631.212395,37.58220474343635,126.91540417190409
9283,AA0006650578,교육/보건,보건시설,기타보건시설,약국,옵티마,옵티마100세약국,213159.987787,444207.172904,37.497230718997564,127.14882026401692
9284,AA0002128100,교육/보건,교육시설,고등교육기관,사립고등학교,,보성고등학교,211954.469141,446660.76049799996,37.51935398764793,127.13522751629431
9285,AA0003158377,레저/관광/예술,문화/예술시설,박물관,미분류,,안내데스크,210688.24878599998,446229.86031499994,37.515487101213715,127.12089795130919
9286,AA0002126906,교육/보건,교육시설,고등교육기관,공립고등학교,,양재고등학교,202889.371903,442610.006954,37.48292935297702,127.032668361465
9287,AA0006565216,교육/보건,보건시설,한의원,,,이재영한의원,207866.043688,453955.94809300004,37.585127307358185,127.08905798191667
9288,AA0003155010,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,공화랑,198809.791055,452581.227451,37.57277398319335,126.98652688557489
9289,AA0009516118,산업,서비스산업,종합상품판매업,시장,미분류,문화촌나눔장터,195478.65125999998,454996.43846000003,37.59452453873142,126.94880363399868
9290,AA0010144674,산업,서비스산업,종합상품판매업,편의점,미분류,위드미독산로점,191250.80468499998,440926.583287,37.467724667164354,126.90109824766476
9291,AA0006783393,산업,서비스산업,언론/미디어,음반/비디오,,화광신문사,190374.474661,444693.362526,37.50165489944396,126.8911429130295
9292,AA0002108981,교육/보건,교육시설,초등교육기관,공립초등학교,,서울중목초등학교,207008.703,454519.610648,37.590212785315146,127.07935671993103
9293,AA0006926620,산업,서비스산업,종합상품판매업,백화점,롯데백화점,롯데백화점,191571.510771,447595.825313,37.527817864302236,126.9046471611976
9294,AA0006789091,산업,서비스산업,언론/미디어,기타언론/미디어,,씨앤피엔터테인먼트,203505.547406,446388.76617899997,37.51697406552537,127.03965307980143
9295,AA0006562865,교육/보건,보건시설,한의원,,,서초아이누리한의원,201392.74508199998,442994.212659,37.48639454576869,127.01574764454647
9296,AA0006601733,교육/보건,보건시설,기타보건시설,약국,미분류,시대약국,203894.00639300002,451975.03274799994,37.56730473767745,127.04407676193156
9297,AA0000552388,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,203268.573033,440339.12615799997,37.462467224134805,127.03694568353501
9298,AA0000069587,교육/보건,보건시설,기타보건시설,약국,지역약국,인현약국,204093.378336,457557.29597700003,37.6175996012469,127.04636467032644
9299,AA0006926709,산업,서비스산업,종합상품판매업,할인매장,미분류,삼익쇼핑센터,186084.73866600002,443962.30625900003,37.49501339419439,126.84264335186404
9300,AA0006599875,교육/보건,보건시설,기타보건시설,약국,미분류,새롬약국,193622.700294,442435.748362,37.481341783706405,126.92789730099915
9301,AA0006566445,교육/보건,보건시설,한의원,,,참한의원,205976.563448,449015.935368,37.54063219779894,127.06762538645427
9302,AA0006497983,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,188625.512624,449642.943538,37.546230751184034,126.87128698425653
9303,AA0009415733,교육/보건,보건시설,기타보건시설,약국,미분류,동부약국,202101.033002,456911.433912,37.61178716707917,127.02379602237424
9304,AA0006565961,교육/보건,보건시설,한의원,,,제일한의원,194991.498474,445962.370705,37.51312529694896,126.94334913081435
9305,AA0000042122,교육/보건,교육시설,유아교육기관,어린이집,,가온누리어린이집,197996.707784,449904.864117,37.54865862680874,126.97733012559394
9306,AA0005533840,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,204299.34606500002,447050.244367,37.52293064645702,127.04863601709519
9307,AA0006789415,산업,서비스산업,언론/미디어,기타언론/미디어,,햇빛영화사,202195.955026,458998.758737,37.63059348114854,127.0248773625149
9308,AA0000092545,교육/보건,보건시설,기타보건시설,약국,지역약국,공덕약국,195682.5643,449575.43418599997,37.54568253619276,126.95114450565154
9309,AA0006562665,교육/보건,보건시설,한의원,,,생명마루한의원,192886.237498,441339.41987,37.47145839237219,126.91958133551479
9310,AA0006926624,산업,서비스산업,종합상품판매업,시장,일반시장,삼구시장,191676.959871,446766.06951000006,37.52034271150614,126.90584951762575
9311,AA0003158037,교육/보건,보건시설,기타보건시설,약국,지역약국,유진약국,197300.089445,452038.986911,37.56788523435942,126.96943912570924
9312,AA0010127768,교육/보건,보건시설,한의원,,,활생한의원,200900.153723,452478.306456,37.571846999187116,127.0101895754147
9313,AA0010083518,교육/보건,보건시설,기타보건시설,약국,미분류,신길약국,192656.96704000002,445893.94313100004,37.5124931462949,126.91694408624244
9314,AA0006634109,교육/보건,보건시설,한의원,,,호강한의원,192653.041256,442866.765742,37.485218084806256,126.91692990208952
9315,AA0000163614,교육/보건,보건시설,한의원,,,나비한의원,189381.467016,448576.558688,37.53663166170998,126.87985671922497
9316,AA0007211955,교육/보건,보건시설,기타보건시설,약국,미분류,대치동동물약국,204945.780201,444945.846842,37.503966710456424,127.05593459775774
9317,AA0006926569,산업,서비스산업,종합상품판매업,할인매장,미분류,역삼서해더블루,203461.690949,443722.48315299995,37.49295088348741,127.03914445157956
9318,AA0002110911,교육/보건,교육시설,초등교육기관,공립초등학교,,서울중대초등학교,210045.275548,444481.74369,37.49974373499994,127.11360123315875
9319,AA0000043120,교육/보건,교육시설,유아교육기관,어린이집,,베들레헴어린이집,200094.694613,454760.91287799994,37.59241357098303,127.00107222060737
9320,AA0002114777,교육/보건,교육시설,중등교육기관,사립중학교,,창문여자중학교,203267.409184,457114.72370900004,37.61361538207229,127.03700715056449
9321,AA0003154440,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,아라리오서울,198411.91713699998,453280.382601,37.57907273248496,126.98202145557353
9322,AA0009429089,교육/보건,보건시설,기타보건시설,약국,한약방,으뜸원,205397.518327,453118.48211899993,37.57759957364034,127.06110361690142
9323,AA0007246258,교육/보건,보건시설,기타보건시설,약국,미분류,한중약국,191614.790034,440013.166962,37.45949806265206,126.9052231570327
9324,AA0002131035,교육/보건,교육시설,대학교,종합대학,부속시설,인문사회대학,196002.86116099998,455746.51769300003,37.601285109528995,126.95473529858985
9325,AA0002130998,교육/보건,교육시설,대학교,종합대학,부속시설,공학관,199471.11111099998,456891.424431,37.61160913095172,126.99400988851237
9326,AA0006603794,교육/보건,보건시설,기타보건시설,약국,미분류,우리선약국,213149.86421099998,447994.65070500004,37.53135607208118,127.14877350626882
9327,AA0002571647,레저/관광/예술,문화/예술시설,미술관,미술관,소형갤러리/화랑,남경화랑,198760.60835999998,452611.977789,37.57305097733214,126.98597008760814
9328,AA0006606769,교육/보건,보건시설,기타보건시설,약국,미분류,케이팜약국,210706.667208,448222.75876000006,37.53344291006976,127.12113531625498
9329,AA0002128666,교육/보건,교육시설,고등교육기관,사립고등학교,,은광여자고등학교,203123.17516800002,443229.49180200003,37.488510201389644,127.03531445877036
9330,AA0006717576,산업,서비스산업,언론/미디어,음반/비디오,,영화은행비디오,189869.315407,442803.963601,37.484625911086525,126.8854559718496
9331,AA0002108914,교육/보건,교육시설,초등교육기관,사립초등학교,,매원초등학교,201679.000417,455383.588092,37.59802229562528,127.01901263340726
9332,AA0000045976,교육/보건,교육시설,유아교육기관,어린이집,,반야어린이집,189732.26721400002,446004.448617,37.51346091001789,126.88386176797779
9333,AA0001252494,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,컬처스페이스엔유,200348.679908,453466.759086,37.5807532763124,127.00394746287414
9334,AA0000554380,산업,서비스산업,금융/보험업,일반은행,기업은행,기업은행,196183.663908,451097.685606,37.55940019840469,126.95680696204126
9335,AA0000091373,교육/보건,보건시설,기타보건시설,약국,지역약국,여의도성모약국,193355.273202,447204.15421199996,37.52430347107623,126.92483067217816
9336,AA0003141854,산업,서비스산업,언론/미디어,신문사,미분류,한국섬유신문사,192023.440707,450839.46406800003,37.55704701855356,126.90972467915059
9337,AA0006510443,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,207191.64412799999,452476.77114799997,37.57180553726224,127.08140804333097
9338,AA0002108289,교육/보건,교육시설,초등교육기관,공립초등학교,,서울정목초등학교,188532.766019,448648.074783,37.53726586066265,126.87025300594304
9339,AA0003149322,산업,서비스산업,종합상품판매업,기타종합상품판매업,,다이소,194896.48103,451038.818069,37.55886357559051,126.94223912723606
9340,AA0009153217,산업,서비스산업,언론/미디어,기타언론/미디어,,서라벌연습실,196115.557852,443961.56991499994,37.495103390752995,126.95607386016871
9341,AA0006562343,교육/보건,보건시설,한의원,,,사군자한의원,212451.784872,448897.305339,37.53949865721077,127.1408909742063
9342,AA0003158436,레저/관광/예술,문화/예술시설,미술관,미술관,대형미술관,특별전시실,197658.564537,451599.723292,37.5639284675878,126.97349818488985
9343,AA0006558205,교육/보건,보건시설,한의원,,,가로세로한의원,198608.172226,451554.75606800005,37.563525237965386,126.98424651700775
9344,AA0006566485,교육/보건,보건시설,한의원,,,천광한의원,202149.905142,452805.08234399994,37.574789164345596,127.02433749004632
9345,AA0003169236,레저/관광/예술,문화/예술시설,공연/연극장,야외공연장,,야외무대,203616.84676500002,449351.52485,37.543668129070134,127.04092662777013
9346,AA0002131407,교육/보건,교육시설,대학교,종합대학,부속시설,경영관,200256.65651,450832.240941,37.557016414294715,127.00290472883698
9347,AA0006563476,교육/보건,보건시설,한의원,,,수유경희한의원,201606.257311,459461.799357,37.634766630690564,127.0181978591135
9348,AA0000553051,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,202250.603416,460007.44588599994,37.639681472534264,127.02549956430266
9349,AA0009201605,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,예술공간혜화,200041.092832,454118.376905,37.586624374446295,127.00046525528045
9350,AA0006559527,교육/보건,보건시설,한의원,,,금강산한의원,211381.83616900002,448994.65757200005,37.54038962198015,127.1287861260875
9351,AA0005535228,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,203569.095836,451181.992215,37.56016078874514,127.04039519993543
9352,AA0000553274,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,205566.96906300003,443826.70263500005,37.4938796213855,127.06295150129526
9353,AA0000041777,교육/보건,교육시설,유아교육기관,어린이집,,창대어린이집,201422.741727,452782.205224,37.57458445276016,127.01610576546362
9354,AA0000164613,교육/보건,보건시설,한의원,,,동작경희한의원,194328.516496,444781.395478,37.50248082396653,126.93585928920108
9355,AA0006606028,교육/보건,보건시설,기타보건시설,약국,미분류,중앙약국,196967.236082,451987.19651599997,37.567417569757914,126.9656717008925
9356,AA0006563146,교육/보건,보건시설,한의원,,,세종한의원,192754.432732,455028.95262299996,37.59480007735563,126.91795632612721
9357,AA0000089793,교육/보건,보건시설,기타보건시설,약국,지역약국,영림약국,208250.057935,445893.773842,37.51248396166189,127.09331511974378
9358,AA0000160698,교육/보건,보건시설,한의원,,,오톡스한의원,204089.982845,445032.335875,37.504750167528655,127.04625639021151
9359,AA0000555955,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,203687.58466700002,454106.775114,37.58651246028901,127.04175097083944
9360,AA0002109103,교육/보건,교육시설,초등교육기관,공립초등학교,,서울용곡초등학교,207820.681001,451952.90822399996,37.56708043658154,127.08852302730789
9361,AA0002124399,교육/보건,교육시설,유아교육기관,사립유치원,,선양유치원,206287.610231,450535.19175500004,37.55431860205883,127.07115791894437
9362,AA0000555162,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,205058.570334,452707.51638000004,37.57389872041633,127.05726365899693
9363,AA0000090017,교육/보건,보건시설,기타보건시설,약국,지역약국,진약국,201562.14229000002,460794.086525,37.64677040818578,127.01770091221158
9364,AA0000048267,교육/보건,교육시설,유아교육기관,어린이집,,강동무지개어린이집,212430.767215,449463.422124,37.54459963579658,127.14066274415005
9365,AA0002137878,교육/보건,교육시설,기타교육기관,특수학교,,서울실용음악학교,201822.53822000002,451533.842434,37.56333605575133,127.02062845182316
9366,AA0003136138,산업,서비스산업,금융/보험업,일반은행,상호저축은행,한국저축은행본점,198551.513119,451862.574349,37.56629858154656,126.98360460984244
9367,AA0000162981,교육/보건,보건시설,한의원,,,김기정한의원,187241.890402,446839.53317700006,37.5209539719414,126.85567872280431
9368,AA0002110357,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신우초등학교,194056.7915,440377.26314700005,37.46279752380856,126.93282179872685
9369,AA0002571612,레저/관광/예술,문화/예술시설,미술관,미술관,미분류,갤러리빔,198395.058895,453628.42809700005,37.582208571413766,126.98182984285647
9370,AA0000549341,산업,서비스산업,종합상품판매업,할인매장,롯데슈퍼,롯데슈퍼,208249.13730499998,445878.762961,37.51234872139532,127.09330453828927
9371,AA0000093904,교육/보건,보건시설,기타보건시설,약국,지역약국,덕천약국,190916.641042,445077.38787399995,37.5051204747816,126.89726963640086
9372,AA0003135680,레저/관광/예술,문화/예술시설,극장,일반영화관,미분류,코리아극장,198555.14780099998,451555.474353,37.56353162808124,126.98364635560029
9373,AA0002115058,교육/보건,교육시설,중등교육기관,공립중학교,,월촌중학교,189644.032629,448676.99228999997,37.53753955202938,126.88282609344569
9374,AA0006606163,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,204303.381373,441771.182003,37.47536596269857,127.0486507974839
9375,AA0002571654,레저/관광/예술,문화/예술시설,미술관,미술관,미분류,카이스갤러리,204036.633904,447352.96793100005,37.52565937861959,127.04566576963487
9376,AA0002109095,교육/보건,교육시설,초등교육기관,공립초등학교,,서울구남초등학교,208156.458646,448634.370018,37.53717759654305,127.09228684634503
9377,AA0002590861,행정,중앙행정기관,중앙행정부처,산하기관,,강북구자유총연맹,201512.308628,460946.880878,37.64814714350215,127.01713655443328
9378,AA0002133215,교육/보건,교육시설,대학교,종합대학,부속시설,제3사범관,196037.31806400002,440044.643687,37.459811189030205,126.95521017528674
9379,AA0006566060,교육/보건,보건시설,한의원,,,조한의원,185798.15993199998,448380.439596,37.53481642762877,126.83931734758562
9380,AA0005534442,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,205453.72766099998,451955.320449,37.567119219490955,127.06173129405002
9381,AA0006507443,산업,서비스산업,종합상품판매업,편의점,GS25,지에스25,203783.654625,444506.501686,37.500013678328834,127.04278921366841
9382,AA0010766284,산업,서비스산업,언론/미디어,음반/비디오,,다흰,192923.26953,450936.285928,37.55792672733923,126.91990761738681
9383,AA0000089817,교육/보건,보건시설,기타보건시설,약국,지역약국,대한약국,191320.353402,442335.488543,37.480419682400814,126.9018678362875
9384,AA0006560534,교육/보건,보건시설,한의원,,,도가한의원,199262.667502,452449.585186,37.57158836663353,126.99165355991447
9385,AA0000090925,교육/보건,보건시설,기타보건시설,약국,메디팜,메디팜푸른약국,211625.566116,449252.056729,37.5427057418285,127.13154801234197
9386,AA0000164600,교육/보건,보건시설,한의원,,,덕수한의원을지로점,198606.862657,451988.917827,37.56743701639893,126.98423087001844
9387,AA0000234081,산업,서비스산업,언론/미디어,라디오방송국,,마포소출력공동체라디오FM방송국,192699.50925899998,451251.216424,37.560762493814835,126.9173720325643
9388,AA0000162672,교육/보건,보건시설,한의원,,,정한의원,194949.916956,454532.44606099994,37.59034125775186,126.9428198440517
9389,AA0010145455,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,184816.442901,448446.24644099997,37.53539370987599,126.82820867553738
9390,AA0009417452,산업,서비스산업,종합상품판매업,편의점,미분류,OPENMART,205673.928507,461701.354501,37.654928542961585,127.06429932359201
9391,AA0000046757,교육/보건,교육시설,유아교육기관,어린이집,,구립백로어린이집,194333.984054,445258.60771199997,37.506780562910656,126.9359174486036
9392,AA0002097360,공공/환경,정치/사회/외교,외교시설,대사관,,베네수엘라,198438.79612,452365.170088,37.570826762946766,126.98232769889758
9393,AA0006559128,교육/보건,보건시설,한의원,,,경희한의원,189635.501024,442375.560076,37.48076337328749,126.88281834959807
9394,AA0002108888,교육/보건,교육시설,초등교육기관,공립초등학교,,서울연지초등학교,205288.285474,459353.369604,37.633775886556414,127.05991206487703
9395,AA0006791392,산업,서비스산업,언론/미디어,기타언론/미디어,,영화사레드피터,192814.975923,450795.656303,37.55665882163775,126.91868335978623
9396,AA0000045991,교육/보건,교육시설,유아교육기관,어린이집,,예뜰어린이집,189800.489322,442954.65531999996,37.48598289632804,126.88467569435294
9397,AA0000042073,교육/보건,교육시설,유아교육기관,어린이집,,오케이어린이집,198260.467485,449781.21836899995,37.547545115524976,126.98031520475107
9398,AA0006789320,산업,서비스산업,언론/미디어,기타언론/미디어,,코디즈,194014.17566900002,454228.34986099997,37.58759576755116,126.93222729450287
9399,AA0006526678,교육/보건,보건시설,병/의원,미분류,,베데스다의원,210055.52908900002,446317.534293,37.51628415405696,127.11374228343016
9400,AA0000090574,교육/보건,보건시설,기타보건시설,약국,지역약국,성심약국,206855.861705,453914.55675299995,37.58476244944276,127.07762049986759
9401,AA0006562420,교육/보건,보건시설,한의원,,,산마루한의원,209231.175144,455724.91948599997,37.601052896716375,127.10453603341435
9402,AA0002131485,교육/보건,교육시설,대학교,정보통신대학,사이버종합대학,한양사이버대학교,203882.37022,450777.49861400004,37.55651504744967,127.04393871362163
9403,AA0006605433,교육/보건,보건시설,기타보건시설,약국,미분류,정원약국,198021.828133,451576.646267,37.56372139579713,126.97760988891773
9404,AA0002128655,교육/보건,교육시설,기타교육기관,미분류,,명정관,208518.701177,444286.559055,37.49800045179657,127.09633508844229
9405,AA0005534112,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,195252.47130499998,442408.389186,37.48110508302854,126.94632390211602
9406,AA0006558824,교육/보건,보건시설,한의원,,,경희숨편한한의원,201222.542862,443396.466508,37.490019125571,127.01382385111853
9407,AA0000045146,교육/보건,교육시설,유아교육기관,어린이집,,엄마사랑어린이집,188493.162595,449135.048157,37.54165298667801,126.86979728151617
9408,AA0002570931,레저/관광/예술,문화/예술시설,박물관,미분류,,관세박물관,202988.587895,446531.07579399995,37.51825809820875,127.03380605988761
9409,AA0000043067,교육/보건,교육시설,유아교육기관,어린이집,,꿈나래어린이집,200825.251077,456776.588932,37.61057425749397,127.0093465330031
9410,AA0006562889,교육/보건,보건시설,한의원,,,선경한의원,204514.894696,444327.314139,37.49839590319049,127.05105767921116
9411,AA0000165333,교육/보건,보건시설,한의원,,,대학한의원,192904.92974000002,457951.87152399996,37.621136419192496,126.9196321152091
9412,AA0010127600,교육/보건,보건시설,한의원,,,무척바른한의원,185554.710725,451081.156829,37.55914598212863,126.83650978614853
9413,AA0006599614,교육/보건,보건시설,기타보건시설,약국,미분류,삼성프라자약국,195540.039398,449099.49315500003,37.54139363341955,126.94953460510015
9414,AA0006563662,교육/보건,보건시설,한의원,,,신우한의원,203337.425624,442821.46865200007,37.48483313133439,127.03773518822238
9415,AA0006558704,교육/보건,보건시설,한의원,,,경희본한의원,202797.712634,451573.043951,37.563686815513506,127.03166613999973
9416,AA0000090387,교육/보건,보건시설,기타보건시설,약국,지역약국,제일성모약국,204594.87370999999,454307.682104,37.588318536602934,127.05202458749135
9417,AA0010144588,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,190761.833134,445406.690787,37.50808597032491,126.89551466779001
9418,AA0000089865,교육/보건,보건시설,기타보건시설,약국,지역약국,명문당약국,191218.234996,439523.87680900004,37.455085823404694,126.90074678392372
9419,AA0006790021,산업,서비스산업,언론/미디어,기타언론/미디어,,드리움픽쳐스,204654.18967999998,445035.33358100004,37.50477450599682,127.05263740465448
9420,AA0000164481,교육/보건,보건시설,한의원,,,우당한의원,187826.44235,446212.40270200005,37.51531141658372,126.86230161042532
9421,AA0006506322,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,202601.858072,454163.02015600004,37.58702293191612,127.02945853543363
9422,AA0002110326,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신봉초등학교,195528.00991700002,442892.03810500004,37.485464174246665,126.94943623518718
9423,AA0000044525,교육/보건,교육시설,유아교육기관,어린이집,,연신아트어린이집,193616.598189,458440.848721,37.62554725286412,126.92768911317911
9424,AA0002128482,교육/보건,교육시설,고등교육기관,공업고등학교,,덕일전자공업고등학교,185582.252374,443453.44751800003,37.490420853517,126.8369711195167
9425,AA0006566719,교육/보건,보건시설,한의원,,,청풍한의원,202496.979046,460142.811603,37.64090046038633,127.0282914873023
9426,AA0000090269,교육/보건,보건시설,기타보건시설,약국,지역약국,목원약국,207055.701349,463535.447975,37.67144378899292,127.07997586392172
9427,AA0006561644,교육/보건,보건시설,한의원,,,바른몸힘한의원,203014.113685,460718.79328000004,37.64608841265626,127.03415314575648
9428,AA0000091895,교육/보건,보건시설,기타보건시설,약국,지역약국,하나온누리약국,203412.999854,454196.349353,37.58732057625508,127.03864252925182
9429,AA0000164442,교육/보건,보건시설,한의원,,,네모양한의원,203826.519095,447170.779646,37.52401875355696,127.04328782782103
9430,AA0002109155,교육/보건,교육시설,초등교육기관,공립초등학교,,서울서강초등학교,193554.136672,449878.235274,37.54839834740763,126.9270568749047
9431,AA0005535611,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,191767.319172,445198.952356,37.50622375084926,126.9068892062831
9432,AA0000164830,교육/보건,보건시설,한의원,,,상월한의원,196951.38514,441606.097241,37.47388352192316,126.96553533043273
9433,AA0006791100,산업,서비스산업,언론/미디어,기타언론/미디어,,루시드스튜디오,196770.12466600002,454813.240804,37.59287938041335,126.96342811584385
9434,AA0006567818,교육/보건,보건시설,한의원,,,현동한의원,207424.576444,457768.117367,37.61947821751792,127.08409842680436
9435,AA0003898096,산업,서비스산업,종합상품판매업,시장,전통시장,목2동시장,188839.60874,449640.080642,37.546207572530946,126.87370972111488
9436,AA0002108832,교육/보건,교육시설,초등교육기관,공립초등학교,,서울응암초등학교,193094.343578,454318.48977700004,37.588401481775115,126.92181192955569
9437,AA0002131161,교육/보건,교육시설,대학교,종합대학,부속시설,강원대학교의과대학,202426.027436,454306.140781,37.588312918217454,127.02746823488803
9438,AA0002124087,교육/보건,교육시설,유아교육기관,사립유치원,,동아유치원,194985.403006,445415.12785200006,37.50819458357574,126.94328391627205
9439,AA0006564410,교육/보건,보건시설,한의원,,,옛날한의원,202302.000271,447343.747209,37.52558225700741,127.02604212081536
9440,AA0010145460,산업,서비스산업,종합상품판매업,편의점,GS25,지에스25,203718.274033,445326.47763599997,37.50740197072605,127.04205397083143
9441,AA0007243237,교육/보건,보건시설,기타보건시설,약국,미분류,하나약국,208045.137507,450755.62443500006,37.55629103057116,127.09105054003285
9442,AA0002124693,교육/보건,교육시설,유아교육기관,사립유치원,,유리유치원,187671.04123099998,447217.955882,37.52436939263337,126.86052696856397
9443,AA0002115015,교육/보건,교육시설,중등교육기관,공립중학교,,증산중학교,191529.569081,453787.9610729999,37.58360839682616,126.90410120079228
9444,AA0002577136,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,엘본,201947.146779,447101.76676400006,37.52340282454838,127.02202708546416
9445,AA0000555207,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,202531.879158,446630.688575,37.51915697817259,127.02864024366879
9446,AA0006565437,교육/보건,보건시설,한의원,,,일월한의원,211534.107261,450271.981251,37.55189637489334,127.13052914338206
9447,AA0003140472,레저/관광/예술,문화/예술시설,박물관,미분류,,다문화박물관,192914.527106,450134.932992,37.550706494798526,126.9198164094678
9448,AA0003157502,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,205976.941437,449132.983799,37.541686800778514,127.06763061600533
9449,AA0000089867,교육/보건,보건시설,기타보건시설,약국,지역약국,대인당온누리약국,191159.25667899998,439515.560754,37.45501033308278,126.90008030011916
9450,AA0002133097,교육/보건,교육시설,대학교,전문대학,부속시설,자유동,199726.64619,442325.106804,37.48036685309033,126.99690946110756
9451,AA0006605072,교육/보건,보건시설,기타보건시설,약국,미분류,장생당약국,212789.32378900002,444492.31985,37.499805108926374,127.14463356244634
9452,AA0010090183,산업,서비스산업,언론/미디어,음반/비디오,,피다앤코,203709.075112,445551.51746400003,37.50942962691499,127.04195106502497
9453,AA0006607945,교육/보건,보건시설,기타보건시설,약국,미분류,한림약국,187632.361206,446778.584875,37.520410142276916,126.86009678879229
9454,AA0007246569,교육/보건,보건시설,기타보건시설,약국,미분류,해맑은약국,203339.438545,443007.55259300006,37.4865097554825,127.03775879147248
9455,AA0003145589,산업,서비스산업,종합상품판매업,편의점,CU,CU,202132.05292000002,444685.801243,37.50163446675204,127.02411183113979
9456,AA0002110373,교육/보건,교육시설,초등교육기관,공립초등학교,,서울구일초등학교,188760.913362,443742.43388100003,37.493068766449525,126.87290936852288
9457,AA0002114997,교육/보건,교육시설,중등교육기관,사립중학교,,보성여자중학교,198618.569231,449223.905561,37.542524337570086,126.98436858294338
9458,AA0000042337,교육/보건,교육시설,유아교육기관,어린이집,,성동어린이집,205675.163803,448316.05598199996,37.53432818950333,127.06420961544376
9459,AA0002114750,교육/보건,교육시설,중등교육기관,공립중학교,,덕산중학교,191558.708058,455830.89445600007,37.60201530357651,126.90440755909664
9460,AA0003137896,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,198474.309989,451707.10334499995,37.56489766935038,126.9827310727657
9461,AA0010146196,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,207530.602898,455704.859996,37.60088764864216,127.08527816236071
9462,AA0002131101,교육/보건,교육시설,대학교,종합대학,부속시설,한울관,205038.924654,457900.466466,37.62068683030651,127.05707699564226
9463,AA0006392582,산업,서비스산업,종합상품판매업,편의점,CU,씨유,192384.965942,456968.72711499996,37.61227425508258,126.91375257493627
9464,AA0009197243,교육/보건,보건시설,한의원,,,나을한의원,195362.58733,454060.460304,37.58609087369254,126.94749533797702
9465,AA0006603008,교육/보건,보건시설,기타보건시설,약국,미분류,영암약국,193967.785684,441314.150112,37.471238397803134,126.93180806794274
