,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude,sido,gu,dong
7519,AA0002121854,교육/보건,교육시설,유아교육기관,사립유치원,,청원유치원,205602.3226,462935.462,37.66604806,127.0634973,서울특별시,노원구,상계9동
7520,AA0006596873,교육/보건,보건시설,기타보건시설,약국,온누리,동서온누리약국,211336.0354,448201.0948,37.5332402,127.1282556,서울특별시,강동구,성내2동
7521,AA0003137062,산업,서비스산업,금융/보험업,생명보험,메트라이프생명,메트라이프생명,198182.178,451898.624,37.56662273,126.979424,서울특별시,중구,명동
7522,AA0006567076,교육/보건,보건시설,한의원,,,평강한의원,207485.8278,448890.9078,37.53949469,127.0847016,서울특별시,광진구,구의1동
7523,AA0003720741,산업,서비스산업,종합상품판매업,할인매장,이마트,이마트자양점,206495.068,448771.5944,37.53842718,127.0734901,서울특별시,광진구,자양3동
7524,AA0006561220,교육/보건,보건시설,한의원,,,머리앤코글로벌한의원,194262.184,452553.0264,37.57250279,126.9350484,서울특별시,서대문구,연희동
7525,AA0006717557,산업,서비스산업,언론/미디어,음반/비디오,,영화보기,190453.9264,443672.3969,37.49245677,126.8920547,서울특별시,구로구,구로4동
7526,AA0000089717,교육/보건,보건시설,기타보건시설,약국,지역약국,성혜약국,186025.2898,447619.3615,37.5279626,126.8419016,서울특별시,강서구,화곡1동
7527,AA0002128255,교육/보건,교육시설,기타교육기관,미분류,,성실관,206498.7344,460110.1178,37.64058631,127.0736322,서울특별시,노원구,하계1동
7528,AA0010766581,산업,서비스산업,언론/미디어,음반/비디오,,하트피플,201615.0388,446344.7055,37.51658232,127.0182685,서울특별시,서초구,잠원동
7529,AA0006502219,산업,서비스산업,종합상품판매업,편의점,CU,씨유,195337.3565,442247.778,37.47965839,126.9472846,서울특별시,관악구,청룡동
7530,AA0002131247,교육/보건,교육시설,대학교,종합대학,부속시설,연수원,205150.1575,455423.0783,37.59836522,127.0583195,서울특별시,동대문구,이문1동
7531,AA0000042973,교육/보건,교육시설,유아교육기관,어린이집,,월곡어린이집,203309.1993,456593.7411,37.60892124,127.0374781,서울특별시,성북구,월곡1동
7532,AA0007229318,교육/보건,보건시설,기타보건시설,약국,온누리,온누리세종약국,198194.7663,442001.8499,37.47745256,126.9795908,서울특별시,동작구,사당1동
7533,AA0006559052,교육/보건,보건시설,한의원,,,경희한가람한의원,197942.1654,442661.7651,37.48339792,126.9767332,서울특별시,동작구,사당1동
7534,AA0002130664,교육/보건,교육시설,대학교,종합대학,부속시설,음악관,187197.1477,449798.4085,37.54761276,126.855121,서울특별시,강서구,화곡6동
7535,AA0000163693,교육/보건,보건시설,한의원,,,김병로한의원,206958.1527,455558.755,37.59957576,127.0787942,서울특별시,중랑구,중화2동
7536,AA0006564209,교육/보건,보건시설,한의원,,,열린한의원,201094.9384,456103.7614,37.60451187,127.0123999,서울특별시,성북구,정릉2동
7537,AA0000043022,교육/보건,교육시설,유아교육기관,미분류,,월곡청소년센터방과후어린이교실,203566.292,456783.1844,37.61062714,127.0403907,서울특별시,성북구,월곡1동
7538,AA0002122565,교육/보건,교육시설,유아교육기관,사립유치원,,예그린유치원,194331.1613,454065.9742,37.58613478,126.9358175,서울특별시,서대문구,홍제1동
7539,AA0000214568,레저/관광/예술,문화/예술시설,공연/연극장,문화예술회관,,강동아트센터,213903.4441,450200.5492,37.55122009,127.157341,서울특별시,강동구,상일동
7540,AA0003898085,산업,서비스산업,종합상품판매업,시장,미분류,신중부시장,200023.0604,451867.4027,37.56634322,127.000261,서울특별시,중구,을지로동
7541,AA0006790402,산업,서비스산업,언론/미디어,기타언론/미디어,,아그스필름,202860.1777,443586.2358,37.49172534,127.0323421,서울특별시,강남구,역삼1동
7542,AA0000162831,교육/보건,보건시설,한의원,,,남일한의원,203370.7742,453483.8441,37.58090111,127.0381612,서울특별시,동대문구,제기동
7543,AA0005534096,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,193740.5959,443405.7459,37.49008234,126.929222,서울특별시,관악구,보라매동
7544,AA0006113302,산업,서비스산업,종합상품판매업,기타종합상품판매업,,수아이스아트,201963.8385,459003.5243,37.63063694,127.0222478,서울특별시,강북구,수유1동
7545,AA0006496500,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,185568.2778,448718.3443,37.53785737,126.8367098,서울특별시,강서구,화곡1동
7546,AA0000092301,교육/보건,보건시설,기타보건시설,약국,지역약국,아나파약국,207299.8604,452068.1841,37.56812334,127.082629,서울특별시,광진구,중곡3동
7547,AA0000556187,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,201152.6584,443746.2323,37.49317063,127.0130342,서울특별시,서초구,서초3동
7548,AA0006559836,교육/보건,보건시설,한의원,,,김필천한의원,207221.5881,457562.9548,37.61763135,127.0817971,서울특별시,중랑구,묵1동
7549,AA0009422105,교육/보건,보건시설,기타보건시설,약국,미분류,중앙매디컬약국,207078.6805,458661.631,37.62753138,127.0801891,서울특별시,노원구,공릉2동
7550,AA0000044834,교육/보건,교육시설,유아교육기관,어린이집,,신수어린이집,194349.2327,449541.333,37.54536808,126.936057,서울특별시,마포구,신수동
7551,AA0000091855,교육/보건,보건시설,기타보건시설,약국,지역약국,새중앙약국,195583.1453,445883.4832,37.51241754,126.9500417,서울특별시,동작구,노량진1동
7552,AA0003147714,교육/보건,보건시설,한의원,,,자연과한의원,202570.9288,444365.0059,37.49874296,127.029074,서울특별시,강남구,역삼1동
7553,AA0006564412,교육/보건,보건시설,한의원,,,오거리한의원,201352.3601,452660.7833,37.57349055,127.0153088,서울특별시,종로구,창신1동
7554,AA0003135180,산업,서비스산업,금융/보험업,기타금융업,,한화증권중앙지점,198803.8432,452006.9725,37.56759997,126.9864605,서울특별시,중구,명동
7555,AA0000045001,교육/보건,교육시설,유아교육기관,어린이집,,깊은샘영재어린이집,191768.6319,451725.4468,37.56502744,126.9068309,서울특별시,마포구,성산2동
7556,AA0006791651,산업,서비스산업,언론/미디어,기타언론/미디어,,헤리티지미디어,188426.0162,446899.8474,37.52151301,126.8690727,서울특별시,양천구,신정6동
7557,AA0009559641,산업,서비스산업,종합상품판매업,할인매장,롯데슈퍼,롯데슈퍼,194038.8405,449592.7026,37.54582896,126.9325442,서울특별시,마포구,신수동
7558,AA0006788372,산업,서비스산업,언론/미디어,기타언론/미디어,,네오필름,211221.9087,445769.5101,37.511333,127.1269273,서울특별시,송파구,방이1동
7559,AA0006783426,산업,서비스산업,언론/미디어,음반/비디오,,까치방비디오,186001.9238,444109.9218,37.49634216,126.8417041,서울특별시,구로구,오류1동
7560,AA0006113206,산업,서비스산업,종합상품판매업,기타종합상품판매업,,충남삼화얼음,194512.4066,445756.7467,37.51126989,126.9379317,서울특별시,동작구,노량진2동
7561,AA0002131446,교육/보건,교육시설,대학교,종합대학,부속시설,백남학술정보관,204035.9051,450876.354,37.55740507,127.0456769,서울특별시,성동구,사근동
7562,AA0000164177,교육/보건,보건시설,한의원,,,월오한의원,201035.3644,450380.2048,37.55294303,127.0117172,서울특별시,중구,약수동
7563,AA0006717587,산업,서비스산업,언론/미디어,음반/비디오,,예림비디오,191902.3965,454035.039,37.5858379,126.9083195,서울특별시,은평구,증산동
7564,AA0000163789,교육/보건,보건시설,한의원,,,화성한의원,185765.4831,448129.1718,37.53255201,126.8389525,서울특별시,강서구,화곡1동
7565,AA0003155058,레저/관광/예술,문화/예술시설,전시관,,,용운당,198783.5687,452621.1035,37.57313323,126.98623,서울특별시,종로구,종로1.2.3.4가동
7566,AA0010146433,산업,서비스산업,종합상품판매업,편의점,CU,CU,191003.1916,447050.5979,37.5229,126.8982244,서울특별시,영등포구,당산1동
7567,AA0006791292,산업,서비스산업,언론/미디어,기타언론/미디어,,썬더스픽쳐스,193435.8274,452184.4896,37.56917678,126.9256974,서울특별시,서대문구,연희동
7568,AA0002131729,교육/보건,교육시설,대학교,종합대학,부속시설,콘서트홀,195820.1027,451552.9278,37.56350034,126.9526896,서울특별시,서대문구,충현동
7569,AA0000164968,교육/보건,보건시설,한의원,,,맑은머리맑은몸한의원,202846.2728,442813.8583,37.4847662,127.0321819,서울특별시,서초구,서초2동
7570,AA0000090520,교육/보건,보건시설,기타보건시설,약국,지역약국,한라약국,199494.0322,448260.1838,37.5338421,126.9942754,서울특별시,용산구,이태원1동
7571,AA0000118517,교육/보건,보건시설,병/의원,미분류,,현성의원,195734.4172,445843.2713,37.51205594,126.9517529,서울특별시,동작구,노량진1동
7572,AA0000164329,교육/보건,보건시설,한의원,,,대한의료생협부속한의원,194619.0083,442638.1148,37.48317146,126.9391602,서울특별시,관악구,청룡동
7573,AA0000163766,교육/보건,보건시설,한의원,,,성인한의원,188146.4826,448862.1024,37.53918936,126.8658789,서울특별시,양천구,목4동
7574,AA0007229335,교육/보건,보건시설,기타보건시설,약국,온누리,온누리자애약국,201725.2741,453832.2262,37.58404456,127.019533,서울특별시,성북구,보문동
7575,AA0000553301,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,189875.9129,441561.5277,37.47343154,126.8855476,서울특별시,금천구,가산동
7576,AA0009197260,교육/보건,보건시설,한의원,,,김진수한의원,201034.9913,460971.3471,37.64836824,127.0117279,서울특별시,강북구,우이동
7577,AA0006496420,산업,서비스산업,종합상품판매업,편의점,미분류,후레쉬마트,185458.9692,448956.8526,37.54000461,126.8354683,서울특별시,강서구,화곡1동
7578,AA0000042932,교육/보건,교육시설,유아교육기관,어린이집,,한아름어린이집,202839.6788,455341.7491,37.59764248,127.0321557,서울특별시,성북구,종암동
7579,AA0009235156,산업,서비스산업,종합상품판매업,할인매장,이마트에브리데이,이마트에브리데이,200320.8804,442701.408,37.48375734,127.003628,서울특별시,서초구,서초3동
7580,AA0002133092,교육/보건,교육시설,대학교,전문대학,부속시설,목양동,199753.5975,442336.2542,37.4804673,126.9972142,서울특별시,서초구,방배3동
7581,AA0000091012,교육/보건,보건시설,기타보건시설,약국,지역약국,금성당약국,207769.2533,451089.2905,37.55929972,127.0879318,서울특별시,광진구,중곡4동
7582,AA0005534143,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,192086.5245,442546.6361,37.48232902,126.9105279,서울특별시,관악구,조원동
7583,AA0005534767,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,196192.2574,451174.7611,37.56009468,126.9569038,서울특별시,서대문구,북아현동
7584,AA0006529636,교육/보건,보건시설,병/의원,미분류,,소망의원,207220.7264,453591.3694,37.58184777,127.0817482,서울특별시,중랑구,면목5동
7585,AA0000089929,교육/보건,보건시설,기타보건시설,약국,지역약국,신원약국,193395.377,442668.6308,37.48343848,126.9253251,서울특별시,관악구,신원동
7586,AA0000044868,교육/보건,교육시설,유아교육기관,어린이집,,신촌방과후교실어린이집,194126.1698,450665.5786,37.55549611,126.9335239,서울특별시,마포구,서교동
7587,AA0000042562,교육/보건,교육시설,유아교육기관,어린이집,,한일어린이집,205885.1456,455480.0127,37.59887379,127.0666429,서울특별시,동대문구,이문1동
7588,AA0002114800,교육/보건,교육시설,중등교육기관,공립중학교,,녹천중학교,205488.7713,459089.3329,37.63139578,127.0621814,서울특별시,노원구,월계3동
7589,AA0002108952,교육/보건,교육시설,초등교육기관,공립초등학교,,서울면목초등학교,207745.2674,454656.5847,37.59144101,127.087698,서울특별시,중랑구,면목본동
7590,AA0000042783,교육/보건,교육시설,유아교육기관,어린이집,,세화어린이집,206558.9521,455566.6334,37.59964968,127.0742738,서울특별시,중랑구,중화2동
7591,AA0000090190,교육/보건,보건시설,기타보건시설,약국,지역약국,성대약국,194035.8522,444508.7366,37.50002231,126.9325517,서울특별시,동작구,상도4동
7592,AA0006597754,교육/보건,보건시설,기타보건시설,약국,메디팜,메디팜한성약국,194724.4083,449159.1806,37.54192711,126.9403051,서울특별시,마포구,용강동
7593,AA0000043018,교육/보건,교육시설,유아교육기관,어린이집,,정원어린이집,200628.2169,456768.5368,37.61050186,127.007115,서울특별시,성북구,정릉3동
7594,AA0006782281,산업,서비스산업,언론/미디어,음반/비디오,,윈비디오감상실,193240.4618,450546.8236,37.55442006,126.9235011,서울특별시,마포구,서교동
7595,AA0000043609,교육/보건,교육시설,유아교육기관,어린이집,,고은뜰어린이집,203344.1372,462990.4464,37.66655446,127.0379031,서울특별시,도봉구,방학2동
7596,AA0006791674,산업,서비스산업,언론/미디어,기타언론/미디어,,영화다반사,187167.6194,448390.722,37.53492914,126.8548115,서울특별시,강서구,화곡2동
7597,AA0006594960,교육/보건,보건시설,기타보건시설,약국,미분류,구인약국,189397.6088,442338.2832,37.48042481,126.8801293,서울특별시,금천구,가산동
7598,AA0006559887,교육/보건,보건시설,한의원,,,나눔한의원,193493.2555,457932.9973,37.62097072,126.9262964,서울특별시,은평구,불광1동
7599,AA0002108986,교육/보건,교육시설,초등교육기관,공립초등학교,,서울청계초등학교,205838.8209,460607.7996,37.64507477,127.0661592,서울특별시,노원구,중계2.3동
7600,AA0006564372,교육/보건,보건시설,한의원,,,예손한의원,188633.2594,447057.0079,37.5229316,126.8714147,서울특별시,양천구,신정2동
7601,AA0002131329,교육/보건,교육시설,대학교,종합대학,부속시설,성교육관,209008.1979,460398.6021,37.64316433,127.1020685,서울특별시,노원구,공릉2동
7602,AA0000214543,레저/관광/예술,문화/예술시설,미술관,미술관,미분류,대림미술관,197638.565,453102.1992,37.57746565,126.973267,서울특별시,종로구,사직동
7603,AA0003169561,산업,서비스산업,종합상품판매업,할인매장,미분류,기념품,199179.8257,450157.2523,37.55093445,126.9907184,서울특별시,용산구,용산2가동
7604,AA0002128224,교육/보건,교육시설,고등교육기관,사립고등학교,,이화여자대학교병설미디어고등학교,209259.812,455983.1753,37.60337947,127.1048636,서울특별시,중랑구,망우본동
7605,AA0000554321,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,190210.1876,445488.7918,37.50882002,126.8892744,서울특별시,구로구,신도림동
7606,AA0006391298,산업,서비스산업,종합상품판매업,편의점,CU,씨유,191408.557,440419.2273,37.46315482,126.9028874,서울특별시,금천구,독산2동
7607,AA0010766571,산업,서비스산업,언론/미디어,음반/비디오,,모아스토리,197307.4013,449536.0567,37.54533392,126.9695311,서울특별시,용산구,청파동
7608,AA0006605087,교육/보건,보건시설,기타보건시설,약국,미분류,장수메디컬약국,206311.4256,458464.4665,37.62576054,127.0714957,서울특별시,노원구,공릉1동
7609,AA0002128530,교육/보건,교육시설,고등교육기관,사립고등학교,,미림여자고등학교,194064.1187,440881.4954,37.46734076,126.9329006,서울특별시,관악구,대학동
7610,AA0008765316,교육/보건,교육시설,유아교육기관,미분류,,신애유치원,196104.6145,450537.0489,37.55434855,126.9559153,서울특별시,마포구,아현동
7611,AA0005536151,산업,서비스산업,금융/보험업,생명보험,미래에셋생명,미래에셋생명,193635.0567,446700.4479,37.51976704,126.9280001,서울특별시,영등포구,여의동
7612,AA0006788832,산업,서비스산업,언론/미디어,기타언론/미디어,,비엠지코리아,202039.5173,460383.4689,37.64306987,127.023109,서울특별시,강북구,수유3동
7613,AA0000042130,교육/보건,교육시설,유아교육기관,어린이집,,그림숲어린이집,199630.349,447081.4489,37.52322174,126.9958183,서울특별시,용산구,서빙고동
7614,AA0006536720,교육/보건,보건시설,병/의원,피부과,,제이에프피부과의원,205286.7744,446290.1899,37.51607741,127.0598008,서울특별시,강남구,삼성1동
7615,AA0010083327,교육/보건,보건시설,기타보건시설,약국,미분류,한길약국,206303.398,450576.292,37.55468881,127.0713369,서울특별시,광진구,군자동
7616,AA0000043307,교육/보건,교육시설,유아교육기관,어린이집,,꿈꾸는어린이집,200817.905,462472.7777,37.66189609,127.0092697,서울특별시,강북구,우이동
7617,AA0000164412,교육/보건,보건시설,한의원,,,백세한의원,192391.2732,454844.9496,37.5931393,126.9138461,서울특별시,은평구,신사1동
7618,AA0010084541,교육/보건,보건시설,기타보건시설,약국,옵티마,별하옵티마약국,202337.9496,445097.0562,37.5053394,127.0264417,서울특별시,강남구,논현1동
7619,AA0009181638,산업,서비스산업,종합상품판매업,편의점,CU,CU,194473.8153,441721.9923,37.47491626,126.9375255,서울특별시,관악구,서림동
7620,AA0003137924,산업,서비스산업,금융/보험업,생명보험,신한생명,신한생명,198160.8566,451769.4605,37.56545893,126.979183,서울특별시,중구,명동
7621,AA0000551885,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,190407.7662,442945.876,37.4859103,126.8915422,서울특별시,구로구,구로3동
7622,AA0006601361,교육/보건,보건시설,기타보건시설,약국,미분류,송전약국,208133.1603,445300.9164,37.50714333,127.0919864,서울특별시,송파구,삼전동
7623,AA0000044653,교육/보건,교육시설,유아교육기관,어린이집,,사랑이어린이집,192773.728,454786.9628,37.59261992,126.9181772,서울특별시,은평구,응암2동
7624,AA0002125306,교육/보건,교육시설,유아교육기관,사립유치원,,동선유치원,201887.9188,453723.0487,37.58306056,127.0213741,서울특별시,성북구,보문동
7625,AA0006788467,산업,서비스산업,언론/미디어,기타언론/미디어,,블루드래곤엔터테인먼트,202243.3989,447264.4047,37.52486752,127.0253789,서울특별시,강남구,신사동
7626,AA0000164300,교육/보건,보건시설,한의원,,,경희애한의원,206835.6426,456772.5855,37.61051316,127.0774183,서울특별시,중랑구,묵2동
7627,AA0006603608,교육/보건,보건시설,기타보건시설,약국,미분류,왕솔약국,198195.5186,451271.4515,37.56097196,126.9795766,서울특별시,중구,회현동
7628,AA0000090340,교육/보건,보건시설,기타보건시설,약국,지역약국,성진약국,200052.7252,454000.3928,37.58556135,127.0005969,서울특별시,종로구,혜화동
7629,AA0002108298,교육/보건,교육시설,초등교육기관,공립초등학교,,서울송화초등학교,183877.5134,452128.628,37.5685558,126.8175045,서울특별시,강서구,방화1동
7630,AA0002114890,교육/보건,교육시설,중등교육기관,공립중학교,,상경중학교,204725.4298,463037.8282,37.66697529,127.0535592,서울특별시,노원구,상계8동
7631,AA0002124272,교육/보건,교육시설,유아교육기관,사립유치원,,아이나라유치원,192110.8559,453211.8341,37.5784227,126.9106885,서울특별시,서대문구,북가좌2동
7632,AA0010146882,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,187682.3752,449978.0558,37.54923798,126.8606089,서울특별시,강서구,등촌2동
7633,AA0000163140,교육/보건,보건시설,한의원,,,대추나무한의원,198009.0128,441941.8407,37.47691149,126.9774909,서울특별시,동작구,사당1동
7634,AA0003898078,산업,서비스산업,종합상품판매업,시장,미분류,도선동상점가,203025.6735,451597.2658,37.56390433,127.0342464,서울특별시,성동구,왕십리도선동
7635,AA0000089738,교육/보건,보건시설,기타보건시설,약국,지역약국,신약국,185338.3807,449999.6017,37.54939782,126.834083,서울특별시,강서구,발산1동
7636,AA0002131463,교육/보건,교육시설,대학교,종합대학,부속시설,인문관,203854.3972,450958.4212,37.55814527,127.0436231,서울특별시,성동구,사근동
7637,AA0000118995,교육/보건,보건시설,병/의원,미분류,,크리미의원,201909.2696,445569.9648,37.50960131,127.0215946,서울특별시,서초구,반포1동
7638,AA0003138631,산업,서비스산업,종합상품판매업,편의점,CU,CU,192740.7846,449885.9141,37.54846149,126.9178527,서울특별시,마포구,합정동
7639,AA0006539297,교육/보건,보건시설,병/의원,미분류,,푸른가정의원,206401.4873,450754.8845,37.55629724,127.0724486,서울특별시,광진구,군자동
7640,AA0005533995,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,201551.0347,459499.52,37.63510658,127.0175723,서울특별시,강북구,인수동
7641,AA0000090502,교육/보건,보건시설,기타보건시설,약국,지역약국,엄마손약국,185574.3322,446638.5978,37.51911899,126.8368191,서울특별시,양천구,신월7동
7642,AA0000092466,교육/보건,보건시설,기타보건시설,약국,지역약국,신부활약국,204944.316,454250.5189,37.58780169,127.0559807,서울특별시,동대문구,휘경2동
7643,AA0006568261,교육/보건,보건시설,한의원,,,힘찬마디한의원,211112.9905,448757.1331,37.53825281,127.1257405,서울특별시,강동구,천호2동
7644,AA0006600291,교육/보건,보건시설,기타보건시설,약국,미분류,샘터약국,196728.7953,449984.154,37.5493694,126.9629817,서울특별시,마포구,공덕동
7645,AA0002110915,교육/보건,교육시설,초등교육기관,공립초등학교,,서울서원초등학교,201348.9818,444829.6989,37.50293247,127.0152562,서울특별시,서초구,반포1동
7646,AA0002114919,교육/보건,교육시설,중등교육기관,공립중학교,,숭인중학교,203904.0299,452723.3812,37.57404728,127.0441942,서울특별시,동대문구,답십리1동
7647,AA0006502300,산업,서비스산업,종합상품판매업,편의점,CU,씨유,195466.5542,444668.3959,37.50146898,126.9487304,서울특별시,동작구,상도1동
7648,AA0006527281,교육/보건,보건시설,병/의원,미분류,,경찰공제회서부의원,189583.4024,453304.4229,37.5792318,126.8820744,서울특별시,마포구,상암동
7649,AA0000090096,교육/보건,보건시설,기타보건시설,약국,지역약국,삼성바로약국,197207.5295,452137.5328,37.56877285,126.968391,서울특별시,종로구,사직동
7650,AA0002114772,교육/보건,교육시설,중등교육기관,사립중학교,,성암여자중학교,202239.7622,457911.5652,37.62079791,127.0253703,서울특별시,강북구,송천동
7651,AA0003897555,산업,서비스산업,종합상품판매업,시장,전통시장,대신시장,192720.7495,445751.2274,37.51120778,126.9176669,서울특별시,영등포구,신길1동
7652,AA0009197246,교육/보건,보건시설,한의원,,,백동한의원,196824.7628,441902.5398,37.47655407,126.9641026,서울특별시,관악구,인헌동
7653,AA0007227582,교육/보건,보건시설,기타보건시설,약국,미분류,엔젤팜약국,203398.2385,462037.3594,37.65796712,127.0385118,서울특별시,도봉구,쌍문2동
7654,AA0005534094,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,195331.0102,443066.0593,37.48703114,126.9472077,서울특별시,관악구,성현동
7655,AA0010127572,교육/보건,보건시설,한의원,,,경희한의원,187024.1328,446590.2825,37.51870519,126.8532198,서울특별시,양천구,신정3동
7656,AA0006564580,교육/보건,보건시설,한의원,,,용환한의원,201959.7678,459016.5077,37.63075393,127.0222017,서울특별시,강북구,수유1동
7657,AA0002577351,산업,서비스산업,종합상품판매업,기타종합상품판매업,,홍대프리마켓,193191.7637,450298.4696,37.55218204,126.9229523,서울특별시,마포구,서교동
7658,AA0000091618,교육/보건,보건시설,기타보건시설,약국,지역약국,미화약국,197892.681,449902.3101,37.54863538,126.9761529,서울특별시,용산구,후암동
7659,AA0002571140,레저/관광/예술,문화/예술시설,박물관,미분류,,세계골프역사박물관,205483.5444,445406.8855,37.50811765,127.0620199,서울특별시,강남구,대치2동
7660,AA0006783531,산업,서비스산업,언론/미디어,음반/비디오,,비디오나라,184790.0861,444370.584,37.49867158,126.8279948,서울특별시,구로구,수궁동
7661,AA0006563370,교육/보건,보건시설,한의원,,,송재한의원,197333.7652,452666.409,37.57353838,126.969818,서울특별시,종로구,사직동
7662,AA0002131331,교육/보건,교육시설,대학교,종합대학,부속시설,시온관,209200.6831,460509.6721,37.64416315,127.1042509,서울특별시,노원구,공릉2동
7663,AA0002131117,교육/보건,교육시설,대학교,종합대학,부속시설,인문사회과학대학,201334.3334,461492.1461,37.65306017,127.0151208,서울특별시,도봉구,쌍문1동
7664,AA0003154567,레저/관광/예술,문화/예술시설,전시관,,,소들내,198577.5579,452796.0756,37.57470942,126.9838976,서울특별시,종로구,종로1.2.3.4가동
7665,AA0000555023,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행,205918.3597,443214.3256,37.48835988,127.0669201,서울특별시,강남구,개포2동
7666,AA0006565608,교육/보건,보건시설,한의원,,,잠실경희한의원,207390.961,445471.0421,37.50868241,127.0835938,서울특별시,송파구,잠실본동
7667,AA0006595259,교육/보건,보건시설,기타보건시설,약국,미분류,금천약국,198029.2726,451305.5807,37.56127912,126.9776949,서울특별시,중구,소공동
7668,AA0007249787,행정,중앙행정기관,중앙행정부처,미분류,,419혁명희생자유족회사단,197145.2946,451989.1443,37.56743569,126.9676872,서울특별시,종로구,교남동
7669,AA0006568254,교육/보건,보건시설,한의원,,,희한의원,207247.9816,460870.412,37.64743083,127.0821289,서울특별시,노원구,중계본동
7670,AA0007217295,교육/보건,보건시설,기타보건시설,약국,미분류,미아팜약국,202616.3886,457258.314,37.6149112,127.0296341,서울특별시,강북구,송천동
7671,AA0000090571,교육/보건,보건시설,기타보건시설,약국,지역약국,다정약국,202836.2277,456741.2812,37.61025214,127.0321221,서울특별시,강북구,송중동
7672,AA0002121581,교육/보건,교육시설,유아교육기관,사립유치원,,참사랑유치원,203858.3548,463925.5564,37.67497759,127.0437362,서울특별시,도봉구,도봉1동
7673,AA0002128288,교육/보건,교육시설,고등교육기관,상업및정보산업고등학교,,경기여자상업고등학교,197090.4463,450828.4034,37.55697728,126.9670709,서울특별시,중구,중림동
7674,AA0006558681,교육/보건,보건시설,한의원,,,경희백세인한의원,201587.3949,454926.9216,37.59390793,127.0179743,서울특별시,성북구,동선동
7675,AA0002128286,교육/보건,교육시설,고등교육기관,사립고등학교,,휘문고등학교,205535.5028,445042.0169,37.50482986,127.0626048,서울특별시,강남구,대치2동
7676,AA0003144993,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,191884.0145,446205.9561,37.51529792,126.9081979,서울특별시,영등포구,영등포본동
7677,AA0002129205,교육/보건,교육시설,고등교육기관,특수목적고등학교,,실습실,203092.0752,451714.6651,37.56496188,127.0349985,서울특별시,성동구,왕십리도선동
7678,AA0006608034,교육/보건,보건시설,기타보건시설,약국,미분류,한빛약국,205217.5561,459485.045,37.63496267,127.0591117,서울특별시,노원구,월계3동
7679,AA0006789228,레저/관광/예술,문화/예술시설,극장,일반영화관,미분류,단성시네마,199341.0364,452385.9773,37.57101532,126.9925407,서울특별시,종로구,종로1.2.3.4가동
7680,AA0006790471,산업,서비스산업,언론/미디어,기타언론/미디어,,로커스,202578.2734,446559.9073,37.51851911,127.0291648,서울특별시,강남구,논현2동
7681,AA0000043395,교육/보건,교육시설,유아교육기관,어린이집,,솔밭어린이집,201060.6156,461606.7324,37.65409293,127.0120192,서울특별시,강북구,우이동
7682,AA0002115551,교육/보건,교육시설,중등교육기관,사립중학교,,동덕여자중학교,199247.0748,441832.3694,37.47592698,126.9914879,서울특별시,서초구,방배3동
7683,AA0006605490,교육/보건,보건시설,기타보건시설,약국,미분류,제일공안약국,211180.0781,448181.258,37.53306337,127.1264908,서울특별시,강동구,성내2동
7684,AA0000163355,교육/보건,보건시설,한의원,,,제민한의원,190418.7572,443325.0783,37.48932705,126.8916615,서울특별시,구로구,구로3동
7685,AA0006782358,산업,서비스산업,언론/미디어,음반/비디오,,키노,207215.4613,445740.217,37.51110907,127.0816115,서울특별시,송파구,잠실본동
7686,AA0000046057,교육/보건,교육시설,유아교육기관,어린이집,,쑥쑥어린이집,189690.1016,443208.1653,37.48826581,126.883424,서울특별시,구로구,구로2동
7687,AA0006594792,교육/보건,보건시설,한의원,,,경희튼튼한의원,193812.0646,455737.8532,37.60119492,126.9299262,서울특별시,은평구,응암1동
7688,AA0000661784,레저/관광/예술,문화/예술시설,극장,일반영화관,CGV,CGV,206920.0032,450696.6184,37.55576852,127.0783163,서울특별시,광진구,군자동
7689,AA0009213778,산업,서비스산업,종합상품판매업,기타종합상품판매업,,월드웹,202904.6153,460804.2435,37.64685866,127.0329128,서울특별시,도봉구,쌍문3동
7690,AA0009618590,레저/관광/예술,문화/예술시설,박물관,미분류,,우리옛돌박물관,199128.3086,455702.1364,37.60089351,126.9901288,서울특별시,성북구,성북동
7691,AA0002130986,교육/보건,교육시설,대학교,종합대학,부속시설,비천당,199533.9094,454115.6771,37.58659993,126.9947229,서울특별시,종로구,혜화동
7692,AA0000042820,교육/보건,교육시설,유아교육기관,어린이집,,혜원어린이집,208422.2521,454710.2087,37.59191821,127.0953639,서울특별시,중랑구,망우3동
