,name,longitude_x,latitude_x,latitude_y,longitude_y,sido,gu,dong
2008,면목신우아파트,127.0798122666,37.5806329732,37.5806329732,127.0798122666,서울특별시,중랑구,면목5동
2009,면목119안전센터,127.0799088318,37.5735215001,37.5735215001,127.0799088318,서울특별시,중랑구,면목4동
2010,경남아너스빌아파트앞,127.0801546872,37.5747495207,37.5747495207,127.0801546872,서울특별시,중랑구,면목4동
2011,늘푸른동아아파트,127.0803571864,37.5724984572,37.5724984572,127.0803571864,서울특별시,중랑구,면목4동
2012,중랑역동부시장1,127.0753011987,37.5938720355,37.5938720355,127.0753011987,서울특별시,중랑구,중화2동
2013,중랑역.동부시장1,127.0767665567,37.5939499392,37.5939499392,127.0767665567,서울특별시,중랑구,상봉2동
2014,한샘교회,127.082395232,37.5953234549,37.5953234549,127.082395232,서울특별시,중랑구,상봉2동
2015,국민은행망우동지점,127.0971021652,37.5994734943,37.5994734943,127.0971021652,서울특별시,중랑구,망우본동
2016,지하철7호선상봉역,127.0872459258,37.5966238431,37.5966238431,127.0872459258,서울특별시,중랑구,상봉2동
2017,국민은행망우동지점,127.0973547272,37.599481396,37.599481396,127.0973547272,서울특별시,중랑구,망우본동
2018,지하철7호선상봉역,127.0887325959,37.5973499126,37.5973499126,127.0887325959,서울특별시,중랑구,상봉1동
2019,망우역,127.0939696382,37.5985884589,37.5985884589,127.0939696382,서울특별시,중랑구,상봉1동
2020,망우역,127.095446382,37.5985548348,37.5985548348,127.095446382,서울특별시,중랑구,망우본동
2021,망우지구대,127.095842,37.599037,37.599037,127.095842,서울특별시,중랑구,망우본동
2022,하나은행망우동지점,127.0982087045,37.5995257429,37.5995257429,127.0982087045,서울특별시,중랑구,망우본동
2023,금란교회앞,127.1039146702,37.6005796345,37.6005796345,127.1039146702,서울특별시,중랑구,망우본동
2024,금란교회앞,127.1028947592,37.6001227759,37.6001227759,127.1028947592,서울특별시,중랑구,망우본동
2025,망우동고개,127.1071447935,37.6006722617,37.6006722617,127.1071447935,서울특별시,중랑구,망우본동
2026,서울우유앞,127.072817,37.592108,37.592108,127.072817,서울특별시,중랑구,상봉2동
2027,서울우유앞,127.0731675854,37.5914485486,37.5914485486,127.0731675854,서울특별시,중랑구,면목2동
2028,중랑초등학교,127.074318,37.58932,37.58932,127.074318,서울특별시,중랑구,면목2동
2029,중랑초등학교,127.0743863598,37.5894897212,37.5894897212,127.0743863598,서울특별시,중랑구,면목2동
2030,KT중랑지사,127.0774174159,37.5903014553,37.5903014553,127.0774174159,서울특별시,중랑구,면목2동
2031,KT중랑지점,127.078259265,37.5907703673,37.5907703673,127.078259265,서울특별시,중랑구,면목2동
2032,KT중랑지점사거리,127.0808960477,37.5913119461,37.5913119461,127.0808960477,서울특별시,중랑구,면목2동
2033,금성시장,127.0812995623,37.5916630934,37.5916630934,127.0812995623,서울특별시,중랑구,상봉2동
2034,상봉2동주민센터,127.083885,37.59202800000001,37.59202800000001,127.083885,서울특별시,중랑구,면목2동
2035,상봉2동주민센터,127.083713,37.59224,37.59224,127.083713,서울특별시,중랑구,상봉2동
2036,면목6거리,127.0876774509,37.5928074159,37.5928074159,127.0876774509,서울특별시,중랑구,면목본동
2037,면목6거리,127.0872031229,37.5929402273,37.5929402273,127.0872031229,서울특별시,중랑구,상봉2동
2038,혜원목욕탕,127.0899024613,37.5933652483,37.5933652483,127.0899024613,서울특별시,중랑구,면목본동
2039,혜원목욕탕,127.0905684056,37.5936531571,37.5936531571,127.0905684056,서울특별시,중랑구,상봉2동
2040,상봉터미널입구,127.092532,37.59388,37.59388,127.092532,서울특별시,중랑구,면목본동
2041,상봉터미널입구,127.0935010666,37.594291544,37.594291544,127.0935010666,서울특별시,중랑구,망우본동
2042,혜원여중고입구,127.09505,37.594427,37.594427,127.09505,서울특별시,중랑구,망우3동
2043,혜원여중고입구,127.095356504,37.5946838351,37.5946838351,127.095356504,서울특별시,중랑구,망우본동
2044,봉우재고개,127.097837,37.595025,37.595025,127.097837,서울특별시,중랑구,망우3동
2045,봉우재고개,127.0973048687,37.5951120639,37.5951120639,127.0973048687,서울특별시,중랑구,망우본동
2046,우림시장,127.09954,37.595398,37.595398,127.09954,서울특별시,중랑구,망우3동
2047,우림시장,127.0991490205,37.5955034035,37.5955034035,127.0991490205,서울특별시,중랑구,망우본동
2048,지하철7호선상봉역,127.0861765659,37.5943971396,37.5943971396,127.0861765659,서울특별시,중랑구,상봉2동
2049,지하철7호선상봉역,127.0859396558,37.5941972708,37.5941972708,127.0859396558,서울특별시,중랑구,상봉2동
2050,면목초등학교,127.0869725161,37.5913436688,37.5913436688,127.0869725161,서울특별시,중랑구,면목본동
2051,면목초등학교,127.0866780454,37.5913024354,37.5913024354,127.0866780454,서울특별시,중랑구,면목본동
2052,지하철7호선면목역,127.0872405771,37.5891321995,37.5891321995,127.0872405771,서울특별시,중랑구,면목본동
2053,지하철7호선면목역,127.0875225751,37.5891662321,37.5891662321,127.0875225751,서울특별시,중랑구,면목본동
2054,면목본동주민센터.면목정보도서관,127.088176499,37.5867535303,37.5867535303,127.088176499,서울특별시,중랑구,면목본동
2055,면목본동주민센터.면목정보도서관,127.0880980871,37.5865148002,37.5865148002,127.0880980871,서울특별시,중랑구,면목본동
2056,면동초등학교,127.0884543619,37.5842573049,37.5842573049,127.0884543619,서울특별시,중랑구,면목본동
2057,면동초등학교,127.0883599559,37.5848547979,37.5848547979,127.0883599559,서울특별시,중랑구,면목본동
2058,면목우체국.녹색병원,127.0887178358,37.5820548439,37.5820548439,127.0887178358,서울특별시,중랑구,면목3.8동
2059,면목우체국.녹색병원,127.088455,37.582733,37.58273300000001,127.088455,서울특별시,중랑구,면목3.8동
2060,지하철7호선사가정역,127.0882251231,37.579981805,37.579981805,127.0882251231,서울특별시,중랑구,면목7동
2061,지하철7호선사가정역,127.0884337896,37.5812242521,37.5812242521,127.0884337896,서울특별시,중랑구,면목3.8동
2062,면목시장,127.0876506935,37.5796470274,37.5796470274,127.0876506935,서울특별시,중랑구,면목7동
2063,면남초등학교,127.0863248288,37.5786342777,37.5786342777,127.0863248288,서울특별시,중랑구,면목7동
2064,면남초등학교,127.085932,37.5783,37.5783,127.085932,서울특별시,중랑구,면목7동
2065,방약국앞,127.0858494168,37.5757745627,37.5757745627,127.0858494168,서울특별시,중랑구,면목4동
2066,방약국앞,127.08574,37.57599699999999,37.575997,127.08574,서울특별시,중랑구,면목4동
2067,중곡초등학교,127.084205,37.572917,37.572917,127.084205,서울특별시,중랑구,면목4동
2068,중곡초등학교,127.0841787922,37.5731508875,37.5731508875,127.0841787922,서울특별시,중랑구,면목4동
2069,삼용사입구,127.1001745527,37.5976831695,37.5976831695,127.1001745527,서울특별시,중랑구,망우본동
2070,삼용사입구,127.1004181775,37.5969440708,37.5969440708,127.1004181775,서울특별시,중랑구,망우본동
2071,용마공원입구,127.0993607712,37.5937857519,37.5937857519,127.0993607712,서울특별시,중랑구,망우3동
2072,용마공원입구,127.099292,37.594253,37.594253,127.099292,서울특별시,중랑구,망우3동
2073,망우3동주민센터.면일초교,127.098268742,37.5917862504,37.5917862504,127.098268742,서울특별시,중랑구,망우3동
2074,망우3동주민센터,127.097627,37.591217,37.591217,127.097627,서울특별시,중랑구,망우3동
2075,서일대학교,127.0967,37.58951,37.58951,127.0967,서울특별시,중랑구,면목3.8동
2076,서일대학교,127.0968044364,37.5890787882,37.5890787882,127.0968044364,서울특별시,중랑구,면목3.8동
2077,용마문화복지센터,127.0953481587,37.58636769570001,37.58636769570001,127.0953481587,서울특별시,중랑구,면목3.8동
2078,용마문화복지센터,127.095167,37.586712,37.586712,127.095167,서울특별시,중랑구,면목3.8동
2079,중화중학교,127.0940498031,37.5839979712,37.5839979712,127.0940498031,서울특별시,중랑구,면목3.8동
2080,중화중학교.다문화가족지원센터,127.0941651172,37.5847547944,37.5847547944,127.0941651172,서울특별시,중랑구,면목3.8동
2081,면중초등학교,127.0934632177,37.5812311904,37.5812311904,127.0934632177,서울특별시,중랑구,면목3.8동
2082,면중초등학교,127.0933286447,37.5822693524,37.5822693524,127.0933286447,서울특별시,중랑구,면목3.8동
2083,용마한신아파트,127.0926790542,37.5797918667,37.5797918667,127.0926790542,서울특별시,중랑구,면목7동
2084,면목동금호어울림아파트,127.0918224943,37.579302343,37.579302343,127.0918224943,서울특별시,중랑구,면목7동
2085,면목동금호어울림아파트,127.0907178908,37.5777956728,37.5777956728,127.0907178908,서울특별시,중랑구,면목7동
2086,면목동대원칸타빌아파트,127.0900858101,37.5775312362,37.5775312362,127.0900858101,서울특별시,중랑구,면목7동
2087,용마폭포공원,127.0887419869,37.5756922268,37.5756922268,127.0887419869,서울특별시,중랑구,면목7동
2088,용마폭포공원,127.0885475333,37.5759266564,37.5759266564,127.0885475333,서울특별시,중랑구,면목7동
2089,용마산역,127.0866708555,37.5733815658,37.5733815658,127.0866708555,서울특별시,중랑구,면목4동
2090,용마산역,127.0863981576,37.5735061163,37.5735061163,127.0863981576,서울특별시,중랑구,면목4동
2091,면목동,127.086306987,37.5710236763,37.5710236763,127.086306987,서울특별시,중랑구,면목4동
2092,면목동,127.0860197064,37.57125816969999,37.57125816969999,127.0860197064,서울특별시,중랑구,면목4동
2093,묵동구길,127.0790554743,37.6155190845,37.6155190845,127.0790554743,서울특별시,중랑구,묵1동
2094,묵동구길,127.0792044023,37.6160244932,37.6160244932,127.0792044023,서울특별시,중랑구,묵1동
2095,묵1동주민센터입구.먹골역,127.077951746,37.6118632153,37.6118632153,127.077951746,서울특별시,중랑구,묵1동
2096,묵1동주민센터입구.먹골역,127.0777995873,37.6125895905,37.6125895905,127.0777995873,서울특별시,중랑구,묵1동
2097,신성은하수아파트,127.0736599382,37.5889071722,37.5889071722,127.0736599382,서울특별시,중랑구,면목2동
2098,신성은하수아파트,127.0734454772,37.5884540581,37.5884540581,127.0734454772,서울특별시,중랑구,면목2동
2099,면목2동한신아파트,127.0739212844,37.5875310459,37.5875310459,127.0739212844,서울특별시,중랑구,면목2동
2100,면목2동한신아파트,127.074238,37.586758,37.586758,127.074238,서울특별시,중랑구,면목2동
2101,면목5동,127.0758895994,37.5856077735,37.5856077735,127.0758895994,서울특별시,중랑구,면목5동
2102,면목5동,127.0758569591,37.5858015287,37.5858015287,127.0758569591,서울특별시,중랑구,면목2동
2103,동서그랜드맨션,127.0782159028,37.5861252825,37.5861252825,127.0782159028,서울특별시,중랑구,면목5동
2104,동서그랜드맨션,127.078685004,37.5864313411,37.5864313411,127.078685004,서울특별시,중랑구,면목2동
2105,하나은행면목지점,127.0809001354,37.5867190934,37.5867190934,127.0809001354,서울특별시,중랑구,면목5동
2106,하나은행면목지점,127.0810827407,37.5869965036,37.5869965036,127.0810827407,서울특별시,중랑구,면목2동
2107,면목복개천,127.086043,37.587913,37.587913,127.086043,서울특별시,중랑구,면목본동
2108,면목복개천,127.0858782585,37.5880708147,37.5880708147,127.0858782585,서울특별시,중랑구,면목본동
2109,지하철7호선면목역,127.0883630109,37.5883969772,37.5883969772,127.0883630109,서울특별시,중랑구,면목본동
2110,면목역,127.0885501828,37.5886788778,37.5886788778,127.0885501828,서울특별시,중랑구,면목본동
2111,농협앞,127.0919716473,37.5891826734,37.5891826734,127.0919716473,서울특별시,중랑구,면목본동
2112,농협앞,127.0919968842,37.5894466728,37.5894466728,127.0919968842,서울특별시,중랑구,면목본동
2113,혜원여중고후문,127.09618,37.590197,37.590197,127.09618,서울특별시,중랑구,면목3.8동
2114,혜원여중고후문,127.0965265218,37.5904558792,37.5904558792,127.0965265218,서울특별시,중랑구,망우3동
2115,면목사거리,127.0837401254,37.5868243425,37.5868243425,127.0837401254,서울특별시,중랑구,면목본동
2116,면목사거리,127.0839472075,37.5867052516,37.5867052516,127.0839472075,서울특별시,중랑구,면목본동
2117,녹색병원입구,127.0836907108,37.58415444969999,37.58415444969999,127.0836907108,서울특별시,중랑구,면목3.8동
2118,녹색병원입구,127.0833643143,37.584902585,37.584902585,127.0833643143,서울특별시,중랑구,면목5동
2119,면목두산아파트1차,127.0838863683,37.5819331246,37.5819331246,127.0838863683,서울특별시,중랑구,면목3.8동
2120,면목두산아파트1차,127.0834865686,37.5818306838,37.5818306838,127.0834865686,서울특별시,중랑구,면목5동
2121,면목두산아파트4.5단지,127.0813452708,37.5785152657,37.5785152657,127.0813452708,서울특별시,중랑구,면목7동
2122,면목두산아파트4.5단지,127.0809117395,37.578609277,37.578609277,127.0809117395,서울특별시,중랑구,면목5동
2123,홈플러스면목동점,127.0822156257,37.5813242621,37.5813242621,127.0822156257,서울특별시,중랑구,면목5동
2124,홈플러스면목동점,127.0817183593,37.581130873,37.581130873,127.0817183593,서울특별시,중랑구,면목5동
2125,면목두산아파트2차,127.0848478468,37.5811079401,37.5811079401,127.0848478468,서울특별시,중랑구,면목3.8동
2126,면목두산아파트2차,127.0844378377,37.5809856858,37.5809856858,127.0844378377,서울특별시,중랑구,면목7동
2127,사가정역,127.0877426932,37.5808589253,37.5808589253,127.0877426932,서울특별시,중랑구,면목3.8동
2128,사가정역,127.0876474111,37.5807103162,37.5807103162,127.0876474111,서울특별시,중랑구,면목7동
2129,사가정시장,127.0897950791,37.5805600222,37.5805600222,127.0897950791,서울특별시,중랑구,면목3.8동
2130,사가정시장,127.0895198218,37.5804557049,37.5804557049,127.0895198218,서울특별시,중랑구,면목7동
2131,용마산교차로,127.0927883847,37.5806781829,37.5806781829,127.0927883847,서울특별시,중랑구,면목7동
2132,중화2동주민센터,127.0767665969,37.6016159391,37.6016159391,127.0767665969,서울특별시,중랑구,중화2동
2133,중화2동주민센터,127.0770110188,37.60141303530001,37.60141303530001,127.0770110188,서울특별시,중랑구,중화2동
2134,지하철7호선중화역3번출구,127.0791087578,37.6016585457,37.6016585457,127.0791087578,서울특별시,중랑구,중화2동
2135,지하철7호선중화역3번출구,127.0789975477,37.6014504691,37.6014504691,127.0789975477,서울특별시,중랑구,중화2동
2136,지하철7호선중화역2번출구,127.0806830436,37.6016944246,37.6016944246,127.0806830436,서울특별시,중랑구,중화1동
2137,지하철7호선중화역2번출구,127.080945,37.601522,37.601522,127.080945,서울특별시,중랑구,중화1동
2138,중흥초등학교,127.082731936,37.6017894225,37.6017894225,127.082731936,서울특별시,중랑구,중화1동
2139,중흥초등학교,127.0832063352,37.6016629369,37.6016629369,127.0832063352,서울특별시,중랑구,중화1동
2140,이화연립경동제일교회앞,127.084996551,37.6023518938,37.6023518938,127.084996551,서울특별시,중랑구,중화1동
2141,이화연립경동제일교회앞,127.0854200393,37.6022731935,37.6022731935,127.0854200393,서울특별시,중랑구,중화1동
2142,쌍용아파트신내테크노타운앞,127.0879638335,37.6032877508,37.6032877508,127.0879638335,서울특별시,중랑구,상봉1동
2143,쌍용아파트신내테크노타운앞,127.0880531041,37.6031155767,37.6031155767,127.0880531041,서울특별시,중랑구,상봉1동
2144,엘지아파트앞,127.0900986859,37.6041818205,37.6041818205,127.0900986859,서울특별시,중랑구,상봉1동
2145,엘지아파트앞,127.090203,37.604048,37.604048,127.090203,서울특별시,중랑구,상봉1동
2146,신현중학교,127.0916855856,37.605219551,37.605219551,127.0916855856,서울특별시,중랑구,상봉1동
2147,신현중학교,127.0914211649,37.6047917401,37.6047917401,127.0914211649,서울특별시,중랑구,상봉1동
2148,중랑구청,127.0942821774,37.6066394194,37.6066394194,127.0942821774,서울특별시,중랑구,신내2동
2149,중랑구청,127.0936349035,37.6062056111,37.6062056111,127.0936349035,서울특별시,중랑구,신내2동
2150,동성프라자앞,127.0971854414,37.6077715316,37.6077715316,127.0971854414,서울특별시,중랑구,신내1동
2151,동성프라자앞,127.0976236907,37.6077071928,37.6077071928,127.0976236907,서울특별시,중랑구,신내1동
2152,성원아파트경남아너스빌앞,127.0954657423,37.6039568351,37.6039568351,127.0954657423,서울특별시,중랑구,신내2동
2153,성원아파트경남아너스빌앞,127.0958886791,37.6034500817,37.6034500817,127.0958886791,서울특별시,중랑구,신내1동
2154,중랑구청사거리,127.0952220365,37.6055771853,37.6055771853,127.0952220365,서울특별시,중랑구,신내2동
2155,중랑구청사거리,127.0954614467,37.605913097,37.605913097,127.0954614467,서울특별시,중랑구,신내1동
2156,신내동성3차아파트,127.0953333673,37.6076144511,37.6076144511,127.0953333673,서울특별시,중랑구,신내1동
2157,신내동성1.2차아파트,127.0962047515,37.6096700217,37.6096700217,127.0962047515,서울특별시,중랑구,신내1동
2158,신내10단지아파트,127.0955629892,37.6091470123,37.6091470123,127.0955629892,서울특별시,중랑구,신내2동
2159,신내9단지아파트,127.0959906996,37.6105694794,37.6105694794,127.0959906996,서울특별시,중랑구,신내2동
2160,신내8단지아파트.서울의료원,127.0961797384,37.6131148914,37.6131148914,127.0961797384,서울특별시,중랑구,신내2동
2161,신내9단지아파트.서울의료원,127.0966220017,37.612626142,37.612626142,127.0966220017,서울특별시,중랑구,신내1동
2162,신내7단지아파트홈플러스,127.0938875252,37.6152532096,37.6152532096,127.0938875252,서울특별시,중랑구,신내2동
2163,신내7단지아파트홈플러스,127.0935820603,37.6155562167,37.6155562167,127.0935820603,서울특별시,중랑구,신내2동
2164,봉화초등학교,127.0917243901,37.6137609119,37.6137609119,127.0917243901,서울특별시,중랑구,신내2동
2165,봉화초등학교,127.0915285695,37.6138773039,37.6138773039,127.0915285695,서울특별시,중랑구,신내2동
2166,신내6단지,127.0904185112,37.6138970824,37.6138970824,127.0904185112,서울특별시,중랑구,신내2동
2167,신내6단지,127.0916809683,37.6162209073,37.6162209073,127.0916809683,서울특별시,중랑구,신내2동
2168,신내6단지아파트,127.0898886065,37.6140768032,37.6140768032,127.0898886065,서울특별시,중랑구,신내2동
2169,신내우체국,127.0900173419,37.6165664023,37.6165664023,127.0900173419,서울특별시,중랑구,신내2동
2170,신내우체국,127.089649012,37.6164189048,37.6164189048,127.089649012,서울특별시,중랑구,묵1동
2171,구립도서관체육관,127.0872701764,37.6154439121,37.6154439121,127.0872701764,서울특별시,중랑구,묵1동
2172,구립도서관체육관,127.0876124158,37.6155680082,37.6155680082,127.0876124158,서울특별시,중랑구,묵1동
2173,신내4단지아파트,127.0860809693,37.6165927675,37.6165927675,127.0860809693,서울특별시,중랑구,묵1동
2174,신내4단지아파트,127.0863391737,37.6165331072,37.6165331072,127.0863391737,서울특별시,중랑구,묵1동
2175,지하철6호선화랑대역,127.0856014701,37.6198388169,37.6198388169,127.0856014701,서울특별시,중랑구,묵1동
2176,지하철6호선화랑대역,127.0863994756,37.6196985726,37.6196985726,127.0863994756,서울특별시,중랑구,묵1동
2177,봉화산역2번출구,127.0928654944,37.616847136,37.616847136,127.0928654944,서울특별시,중랑구,신내1동
2178,봉화산역3번출구,127.0929080569,37.616458735,37.616458735,127.0929080569,서울특별시,중랑구,신내2동
2179,중랑경찰서후문,127.1049967457,37.61946903320001,37.61946903320001,127.1049967457,서울특별시,중랑구,신내1동
2180,새우개마을,127.1033558569,37.6182441062,37.6182441062,127.1033558569,서울특별시,중랑구,신내1동
2181,신내능마을,127.1016592961,37.6143619055,37.6143619055,127.1016592961,서울특별시,중랑구,신내1동
2182,신내능마을,127.1014318828,37.6145594387,37.6145594387,127.1014318828,서울특별시,중랑구,신내1동
2183,신내교회.신내데시앙아파트,127.1013033707,37.6100072668,37.6100072668,127.1013033707,서울특별시,중랑구,망우본동
2184,신내교회.신내데시앙아파트,127.101015256,37.6105382531,37.6105382531,127.101015256,서울특별시,중랑구,신내1동
2185,신내초등학교,127.1007499588,37.6061555986,37.6061555986,127.1007499588,서울특별시,중랑구,신내1동
2186,신내새한아파트앞,127.101048541,37.605838161,37.605838161,127.101048541,서울특별시,중랑구,신내1동
2187,능산지하차도,127.1006376085,37.6009474144,37.6009474144,127.1006376085,서울특별시,중랑구,망우본동
2188,능산지하차도,127.1003489912,37.6010819221,37.6010819221,127.1003489912,서울특별시,중랑구,신내1동
2189,상봉터미널,127.0931425288,37.5964661524,37.5964661524,127.0931425288,서울특별시,중랑구,망우본동
2190,상봉터미널,127.092859113,37.5962266864,37.5962266864,127.092859113,서울특별시,중랑구,상봉2동
2191,혜원여중고후문,127.0935437056,37.59216764550001,37.59216764550001,127.0935437056,서울특별시,중랑구,망우3동
2192,혜원여중고후문,127.0932383267,37.5924652462,37.5924652462,127.0932383267,서울특별시,중랑구,면목본동
2193,동원시장,127.0937068936,37.5904581513,37.5904581513,127.0937068936,서울특별시,중랑구,망우3동
2194,동원시장,127.0934407109,37.5903997916,37.5903997916,127.0934407109,서울특별시,중랑구,면목본동
2195,면목본동파출소,127.0941326831,37.5886709536,37.5886709536,127.0941326831,서울특별시,중랑구,면목3.8동
2196,면목본동파출소,127.0942915914,37.58717592030001,37.58717592030001,127.0942915914,서울특별시,중랑구,면목본동
2197,중화2동체육공원,127.0737535323,37.5999841894,37.5999841894,127.0737535323,서울특별시,중랑구,중화2동
2198,중화빗물펌프장,127.0718820365,37.5982228171,37.5982228171,127.0718820365,서울특별시,중랑구,중화2동
2199,중화2동새마을금고,127.072125,37.595615,37.595615,127.072125,서울특별시,중랑구,중화2동
2200,중화2동새마을금고,127.0724261468,37.5952443896,37.5952443896,127.0724261468,서울특별시,중랑구,중화2동
2201,중랑교동부시장,127.0724587364,37.5938170461,37.5938170461,127.0724587364,서울특별시,중랑구,중화2동
2202,중랑교동부시장,127.072696613,37.5938844814,37.5938844814,127.072696613,서울특별시,중랑구,중화2동
2203,아남리치카운티아파트,127.0852862225,37.5902140331,37.5902140331,127.0852862225,서울특별시,중랑구,면목본동
2204,망우동고개,127.1083597586,37.6012829905,37.6012829905,127.1083597586,서울특별시,중랑구,망우본동
2205,망우금호어울림아파트,127.1080482945,37.6020564084,37.6020564084,127.1080482945,서울특별시,중랑구,망우본동
2206,망우동금호어울림아파트,127.1080906424,37.6023627391,37.6023627391,127.1080906424,서울특별시,중랑구,망우본동
2207,경남아파트,127.1071130742,37.6038260938,37.6038260938,127.1071130742,서울특별시,중랑구,망우본동
2208,서울특별시북부병원,127.1072231366,37.6039665633,37.6039665633,127.1072231366,서울특별시,중랑구,망우본동
2209,양원역입구,127.1061947194,37.6055398887,37.6055398887,127.1061947194,서울특별시,중랑구,망우본동
2210,양원역입구,127.106301327,37.6056398133,37.6056398133,127.106301327,서울특별시,중랑구,망우본동
2211,양원리,127.1064361355,37.6088385468,37.6088385468,127.1064361355,서울특별시,중랑구,망우본동
2212,양원리,127.106287788,37.6088603066,37.6088603066,127.106287788,서울특별시,중랑구,망우본동
2213,동서울교회,127.1051636915,37.6117249631,37.6117249631,127.1051636915,서울특별시,중랑구,망우본동
2214,동서울교회,127.105257509,37.6115852113,37.6115852113,127.105257509,서울특별시,중랑구,망우본동
2215,중랑공영차고지,127.1020230606,37.613645229,37.613645229,127.1020230606,서울특별시,중랑구,신내1동
2216,중랑공영차고지,127.102146,37.613761,37.613761,127.102146,서울특별시,중랑구,신내1동
2217,면목아남아파트,127.0850893069,37.5903178004,37.5903178004,127.0850893069,서울특별시,중랑구,면목본동
2218,중랑소방서,127.0952202984,37.6148745872,37.6148745872,127.0952202984,서울특별시,중랑구,신내2동
2219,세방아파트입구,127.084504669,37.6150566561,37.6150566561,127.084504669,서울특별시,중랑구,묵1동
2220,원묵고등학교,127.0855859412,37.6156010333,37.6156010333,127.0855859412,서울특별시,중랑구,묵1동
2221,먹골파출소.신안아파트입구,127.0821931603,37.6144311336,37.6144311336,127.0821931603,서울특별시,중랑구,묵1동
2222,먹골파출소.신안아파트입구,127.0813105884,37.6142812638,37.6142812638,127.0813105884,서울특별시,중랑구,묵1동
2223,신안2차아파트,127.0788949924,37.6147974229,37.6147974229,127.0788949924,서울특별시,중랑구,묵1동
2224,신안2차아파트입구,127.0798732462,37.6143831669,37.6143831669,127.0798732462,서울특별시,중랑구,묵1동
2225,중랑소방서,127.0951169805,37.614688146,37.614688146,127.0951169805,서울특별시,중랑구,신내2동
2226,송곡여고양원역,127.1058395641,37.6058817194,37.6058817194,127.1058395641,서울특별시,중랑구,망우본동
2227,송곡여고양원역,127.1056,37.605473,37.605473,127.1056,서울특별시,중랑구,망우본동
2228,풍진슈퍼,127.1035239722,37.6046853285,37.6046853285,127.1035239722,서울특별시,중랑구,망우본동
2229,풍진슈퍼,127.103255,37.604392,37.604392,127.103255,서울특별시,중랑구,망우본동
2230,이화미디어고.중랑숲어린이도서관,127.1021141659,37.6032313021,37.6032313021,127.1021141659,서울특별시,중랑구,망우본동
2231,이화미디어고.중랑숲어린이도서관,127.1023246716,37.6031193851,37.6031193851,127.1023246716,서울특별시,중랑구,망우본동
2232,금란교회,127.1019979681,37.6010778053,37.6010778053,127.1019979681,서울특별시,중랑구,망우본동
2233,금란교회,127.10215,37.60118,37.60118,127.10215,서울특별시,중랑구,망우본동
2234,망우사거리,127.1001455367,37.6005378384,37.6005378384,127.1001455367,서울특별시,중랑구,신내1동
2235,망우사거리,127.1000648553,37.6003351623,37.6003351623,127.1000648553,서울특별시,중랑구,망우본동
2236,국민은행망우동지점,127.0974107927,37.5999201792,37.5999201792,127.0974107927,서울특별시,중랑구,신내1동
2237,국민은행망우동지점,127.0974547542,37.5997615516,37.5997615516,127.0974547542,서울특별시,중랑구,망우본동
2238,신내6단지아파트,127.0918000799,37.6163595817,37.6163595817,127.0918000799,서울특별시,중랑구,신내2동
2239,이수아파트앞시장입구,127.0832893747,37.61823925,37.61823925,127.0832893747,서울특별시,중랑구,묵1동
2240,이수아파트앞시장입구,127.0832734401,37.61817167989999,37.61817167989999,127.0832734401,서울특별시,중랑구,묵1동
2241,묵동교,127.079282,37.618035,37.618035,127.079282,서울특별시,중랑구,묵1동
2242,묵동교,127.07920972,37.6178338675,37.6178338675,127.07920972,서울특별시,중랑구,묵1동
2243,동양쇼핑,127.078561452,37.615387856,37.615387856,127.078561452,서울특별시,중랑구,묵1동
2244,동양쇼핑,127.0778967038,37.615562206,37.615562206,127.0778967038,서울특별시,중랑구,묵1동
2245,우리은행,127.076789072,37.6157665771,37.6157665771,127.076789072,서울특별시,중랑구,묵1동
2246,하나은행,127.076850054,37.6155845183,37.6155845183,127.076850054,서울특별시,중랑구,묵1동
2247,한국아파트,127.0734252722,37.6151379586,37.6151379586,127.0734252722,서울특별시,중랑구,묵2동
2248,동구햇살아파트,127.0740058681,37.6134823027,37.6134823027,127.0740058681,서울특별시,중랑구,묵2동
2249,묵동명사약국,127.0752930417,37.6149935092,37.6149935092,127.0752930417,서울특별시,중랑구,묵2동
2250,묵동명사약국,127.0755942692,37.6149095157,37.6149095157,127.0755942692,서울특별시,중랑구,묵2동
2251,브라운캐슬,127.075317679,37.613589603,37.613589603,127.075317679,서울특별시,중랑구,묵2동
2252,브라운캐슬,127.0755737065,37.61361917510001,37.61361917510001,127.0755737065,서울특별시,중랑구,묵2동
2253,먹골역입구,127.0757019958,37.6116709465,37.6116709465,127.0757019958,서울특별시,중랑구,묵2동
2254,먹골역입구,127.0759455572,37.6117005259,37.6117005259,127.0759455572,서울특별시,중랑구,묵2동
2255,묵2동주민센터,127.0760354677,37.6098946925,37.6098946925,127.0760354677,서울특별시,중랑구,묵2동
2256,묵2동주민센터,127.076277956,37.6099882489,37.6099882489,127.076277956,서울특별시,중랑구,묵2동
2257,금보당금은방,127.0763530381,37.6080905136,37.6080905136,127.0763530381,서울특별시,중랑구,묵2동
2258,금보당금은방,127.0766496237,37.6079263237,37.6079263237,127.0766496237,서울특별시,중랑구,묵2동
2259,신묵초등학교입구,127.076638092,37.6066224596,37.6066224596,127.076638092,서울특별시,중랑구,묵2동
2260,신묵초등학교중랑경찰서,127.076962207,37.6068006638,37.6068006638,127.076962207,서울특별시,중랑구,묵2동
2261,제일시장,127.0769920333,37.6049696369,37.6049696369,127.0769920333,서울특별시,중랑구,중화2동
